Date,Trading method,Allocation no,Asset,Weight of asset(%)Asset price,Amount to buy ,Total spending,Timeframe
"Dec 30, 2020",One-off,312,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,312,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,312,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,312,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,312,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,313,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,313,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,313,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,313,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,313,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,314,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,314,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,314,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,314,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,314,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,315,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,315,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,315,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,315,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,315,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,316,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,316,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,316,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,316,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,316,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,317,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,317,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,317,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,317,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,317,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,318,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,318,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,318,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,318,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,318,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,319,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,319,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,319,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,319,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,319,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,320,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,320,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,320,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,320,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,320,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,321,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,321,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,321,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,321,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,321,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,322,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,322,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,322,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,322,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,322,cash,0.3,1,30000,30000,
"Dec 30, 2020",One-off,323,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,323,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,323,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,323,gold,0.35,177.7,196,34829.2,
"Dec 30, 2020",One-off,323,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,324,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,324,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,324,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,324,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,324,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,325,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,325,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,325,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,325,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,325,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,326,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,326,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,326,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,326,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,326,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,327,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,327,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,327,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,327,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,327,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,328,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,328,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,328,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,328,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,328,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,329,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,329,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,329,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,329,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,329,cash,0.3,1,30000,30000,
"Dec 30, 2020",One-off,330,stocks,0.65,203.32,319,64859.08,
"Dec 30, 2020",One-off,330,sbonds,0.0,203.32,0,0.0,
"Dec 30, 2020",One-off,330,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,330,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,330,cash,0.35,1,35000,35000,
"Dec 30, 2020",One-off,331,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,331,sbonds,0.4,203.32,196,39850.72,
"Dec 30, 2020",One-off,331,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,331,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,331,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,332,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,332,sbonds,0.35,203.32,172,34971.04,
"Dec 30, 2020",One-off,332,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,332,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,332,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,333,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,333,sbonds,0.35,203.32,172,34971.04,
"Dec 30, 2020",One-off,333,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,333,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,333,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,334,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,334,sbonds,0.35,203.32,172,34971.04,
"Dec 30, 2020",One-off,334,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,334,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,334,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,335,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,335,sbonds,0.3,203.32,147,29888.04,
"Dec 30, 2020",One-off,335,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,335,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,335,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,336,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,336,sbonds,0.3,203.32,147,29888.04,
"Dec 30, 2020",One-off,336,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,336,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,336,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,337,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,337,sbonds,0.3,203.32,147,29888.04,
"Dec 30, 2020",One-off,337,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,337,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,337,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,338,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,338,sbonds,0.3,203.32,147,29888.04,
"Dec 30, 2020",One-off,338,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,338,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,338,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,339,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,339,sbonds,0.3,203.32,147,29888.04,
"Dec 30, 2020",One-off,339,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,339,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,339,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,340,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,340,sbonds,0.3,203.32,147,29888.04,
"Dec 30, 2020",One-off,340,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,340,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,340,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,341,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,341,sbonds,0.25,203.32,122,24805.04,
"Dec 30, 2020",One-off,341,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,341,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,341,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,342,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,342,sbonds,0.25,203.32,122,24805.04,
"Dec 30, 2020",One-off,342,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,342,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,342,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,343,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,343,sbonds,0.25,203.32,122,24805.04,
"Dec 30, 2020",One-off,343,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,343,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,343,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,344,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,344,sbonds,0.25,203.32,122,24805.04,
"Dec 30, 2020",One-off,344,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,344,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,344,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,345,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,345,sbonds,0.25,203.32,122,24805.04,
"Dec 30, 2020",One-off,345,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,345,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,345,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,346,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,346,sbonds,0.25,203.32,122,24805.04,
"Dec 30, 2020",One-off,346,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,346,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,346,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,347,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,347,sbonds,0.25,203.32,122,24805.04,
"Dec 30, 2020",One-off,347,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,347,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,347,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,348,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,348,sbonds,0.25,203.32,122,24805.04,
"Dec 30, 2020",One-off,348,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,348,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,348,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,349,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,349,sbonds,0.25,203.32,122,24805.04,
"Dec 30, 2020",One-off,349,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,349,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,349,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,350,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,350,sbonds,0.25,203.32,122,24805.04,
"Dec 30, 2020",One-off,350,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,350,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,350,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,351,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,351,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,351,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,351,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,351,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,352,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,352,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,352,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,352,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,352,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,353,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,353,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,353,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,353,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,353,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,354,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,354,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,354,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,354,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,354,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,355,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,355,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,355,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,355,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,355,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,356,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,356,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,356,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,356,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,356,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,357,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,357,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,357,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,357,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,357,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,358,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,358,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,358,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,358,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,358,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,359,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,359,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,359,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,359,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,359,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,360,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,360,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,360,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,360,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,360,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,361,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,361,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,361,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,361,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,361,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,362,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,362,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,362,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,362,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,362,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,363,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,363,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,363,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,363,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,363,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,364,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,364,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,364,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,364,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,364,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,365,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,365,sbonds,0.2,203.32,98,19925.36,
"Dec 30, 2020",One-off,365,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,365,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,365,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,366,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,366,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,366,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,366,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,366,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,367,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,367,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,367,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,367,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,367,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,368,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,368,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,368,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,368,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,368,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,369,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,369,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,369,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,369,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,369,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,370,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,370,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,370,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,370,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,370,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,371,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,371,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,371,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,371,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,371,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,372,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,372,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,372,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,372,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,372,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,373,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,373,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,373,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,373,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,373,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,374,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,374,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,374,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,374,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,374,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,375,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,375,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,375,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,375,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,375,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,376,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,376,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,376,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,376,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,376,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,377,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,377,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,377,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,377,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,377,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,378,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,378,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,378,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,378,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,378,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,379,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,379,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,379,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,379,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,379,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,380,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,380,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,380,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,380,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,380,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,381,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,381,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,381,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,381,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,381,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,382,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,382,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,382,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,382,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,382,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,383,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,383,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,383,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,383,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,383,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,384,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,384,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,384,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,384,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,384,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,385,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,385,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,385,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,385,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,385,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,386,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,386,sbonds,0.15,203.32,73,14842.36,
"Dec 30, 2020",One-off,386,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,386,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,386,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,387,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,387,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,387,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,387,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,387,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,388,stocks,0.6,203.32,295,59979.4,
"Dec 30, 2020",One-off,388,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,388,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,388,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,388,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,389,stocks,0.6,203.32,295,59979.4,
