,ST,CB,PB,GO,CA
2986,0.3,0.0,0.25,0.4,0.05
2987,0.3,0.0,0.25,0.35,0.1
2988,0.3,0.0,0.25,0.3,0.15
2989,0.3,0.0,0.25,0.25,0.2
2990,0.3,0.0,0.25,0.2,0.25
2991,0.3,0.0,0.25,0.15,0.3
2992,0.3,0.0,0.25,0.1,0.35
2993,0.3,0.0,0.25,0.05,0.4
2994,0.3,0.0,0.25,0.0,0.45
2995,0.3,0.0,0.2,0.5,0.0
2996,0.3,0.0,0.2,0.45,0.05
2997,0.3,0.0,0.2,0.4,0.1
2998,0.3,0.0,0.2,0.35,0.15
2999,0.3,0.0,0.2,0.3,0.2
3000,0.3,0.0,0.2,0.25,0.25
3001,0.3,0.0,0.2,0.2,0.3
3002,0.3,0.0,0.2,0.15,0.35
3003,0.3,0.0,0.2,0.1,0.4
3004,0.3,0.0,0.2,0.05,0.45
3005,0.3,0.0,0.2,0.0,0.5
3006,0.3,0.0,0.15,0.55,0.0
3007,0.3,0.0,0.15,0.5,0.05
3008,0.3,0.0,0.15,0.45,0.1
3009,0.3,0.0,0.15,0.4,0.15
3010,0.3,0.0,0.15,0.35,0.2
3011,0.3,0.0,0.15,0.3,0.25
3012,0.3,0.0,0.15,0.25,0.3
3013,0.3,0.0,0.15,0.2,0.35
3014,0.3,0.0,0.15,0.15,0.4
3015,0.3,0.0,0.15,0.1,0.45
3016,0.3,0.0,0.15,0.05,0.5
3017,0.3,0.0,0.15,0.0,0.55
3018,0.3,0.0,0.1,0.6,0.0
3019,0.3,0.0,0.1,0.55,0.05
3020,0.3,0.0,0.1,0.5,0.1
3021,0.3,0.0,0.1,0.45,0.15
3022,0.3,0.0,0.1,0.4,0.2
3023,0.3,0.0,0.1,0.35,0.25
3024,0.3,0.0,0.1,0.3,0.3
3025,0.3,0.0,0.1,0.25,0.35
3026,0.3,0.0,0.1,0.2,0.4
3027,0.3,0.0,0.1,0.15,0.45
3028,0.3,0.0,0.1,0.1,0.5
3029,0.3,0.0,0.1,0.05,0.55
3030,0.3,0.0,0.1,0.0,0.6
3031,0.3,0.0,0.05,0.65,0.0
3032,0.3,0.0,0.05,0.6,0.05
3033,0.3,0.0,0.05,0.55,0.1
3034,0.3,0.0,0.05,0.5,0.15
3035,0.3,0.0,0.05,0.45,0.2
3036,0.3,0.0,0.05,0.4,0.25
3037,0.3,0.0,0.05,0.35,0.3
3038,0.3,0.0,0.05,0.3,0.35
3039,0.3,0.0,0.05,0.25,0.4
3040,0.3,0.0,0.05,0.2,0.45
3041,0.3,0.0,0.05,0.15,0.5
3042,0.3,0.0,0.05,0.1,0.55
3043,0.3,0.0,0.05,0.05,0.6
3044,0.3,0.0,0.05,0.0,0.65
3045,0.3,0.0,0.0,0.7,0.0
3046,0.3,0.0,0.0,0.65,0.05
3047,0.3,0.0,0.0,0.6,0.1
3048,0.3,0.0,0.0,0.55,0.15
3049,0.3,0.0,0.0,0.5,0.2
3050,0.3,0.0,0.0,0.45,0.25
3051,0.3,0.0,0.0,0.4,0.3
3052,0.3,0.0,0.0,0.35,0.35
3053,0.3,0.0,0.0,0.3,0.4
3054,0.3,0.0,0.0,0.25,0.45
3055,0.3,0.0,0.0,0.2,0.5
3056,0.3,0.0,0.0,0.15,0.55
3057,0.3,0.0,0.0,0.1,0.6
3058,0.3,0.0,0.0,0.05,0.65
3059,0.3,0.0,0.0,0.0,0.7
3060,0.25,0.75,0.0,0.0,0.0
3061,0.25,0.7,0.05,0.0,0.0
3062,0.25,0.7,0.0,0.05,0.0
3063,0.25,0.7,0.0,0.0,0.05
3064,0.25,0.65,0.1,0.0,0.0
3065,0.25,0.65,0.05,0.05,0.0
3066,0.25,0.65,0.05,0.0,0.05
3067,0.25,0.65,0.0,0.1,0.0
3068,0.25,0.65,0.0,0.05,0.05
3069,0.25,0.65,0.0,0.0,0.1
3070,0.25,0.6,0.15,0.0,0.0
3071,0.25,0.6,0.1,0.05,0.0
3072,0.25,0.6,0.1,0.0,0.05
3073,0.25,0.6,0.05,0.1,0.0
3074,0.25,0.6,0.05,0.05,0.05
3075,0.25,0.6,0.05,0.0,0.1
3076,0.25,0.6,0.0,0.15,0.0
3077,0.25,0.6,0.0,0.1,0.05
3078,0.25,0.6,0.0,0.05,0.1
3079,0.25,0.6,0.0,0.0,0.15
3080,0.25,0.55,0.2,0.0,0.0
3081,0.25,0.55,0.15,0.05,0.0
3082,0.25,0.55,0.15,0.0,0.05
3083,0.25,0.55,0.1,0.1,0.0
3084,0.25,0.55,0.1,0.05,0.05
3085,0.25,0.55,0.1,0.0,0.1
3086,0.25,0.55,0.05,0.15,0.0
3087,0.25,0.55,0.05,0.1,0.05
3088,0.25,0.55,0.05,0.05,0.1
3089,0.25,0.55,0.05,0.0,0.15
3090,0.25,0.55,0.0,0.2,0.0
3091,0.25,0.55,0.0,0.15,0.05
3092,0.25,0.55,0.0,0.1,0.1
3093,0.25,0.55,0.0,0.05,0.15
3094,0.25,0.55,0.0,0.0,0.2
3095,0.25,0.5,0.25,0.0,0.0
3096,0.25,0.5,0.2,0.05,0.0
3097,0.25,0.5,0.2,0.0,0.05
3098,0.25,0.5,0.15,0.1,0.0
3099,0.25,0.5,0.15,0.05,0.05
3100,0.25,0.5,0.15,0.0,0.1
3101,0.25,0.5,0.1,0.15,0.0
3102,0.25,0.5,0.1,0.1,0.05
3103,0.25,0.5,0.1,0.05,0.1
3104,0.25,0.5,0.1,0.0,0.15
3105,0.25,0.5,0.05,0.2,0.0
3106,0.25,0.5,0.05,0.15,0.05
3107,0.25,0.5,0.05,0.1,0.1
3108,0.25,0.5,0.05,0.05,0.15
3109,0.25,0.5,0.05,0.0,0.2
3110,0.25,0.5,0.0,0.25,0.0
3111,0.25,0.5,0.0,0.2,0.05
3112,0.25,0.5,0.0,0.15,0.1
3113,0.25,0.5,0.0,0.1,0.15
3114,0.25,0.5,0.0,0.05,0.2
3115,0.25,0.5,0.0,0.0,0.25
3116,0.25,0.45,0.3,0.0,0.0
3117,0.25,0.45,0.25,0.05,0.0
3118,0.25,0.45,0.25,0.0,0.05
3119,0.25,0.45,0.2,0.1,0.0
3120,0.25,0.45,0.2,0.05,0.05
3121,0.25,0.45,0.2,0.0,0.1
3122,0.25,0.45,0.15,0.15,0.0
3123,0.25,0.45,0.15,0.1,0.05
3124,0.25,0.45,0.15,0.05,0.1
3125,0.25,0.45,0.15,0.0,0.15
3126,0.25,0.45,0.1,0.2,0.0
3127,0.25,0.45,0.1,0.15,0.05
3128,0.25,0.45,0.1,0.1,0.1
3129,0.25,0.45,0.1,0.05,0.15
3130,0.25,0.45,0.1,0.0,0.2
3131,0.25,0.45,0.05,0.25,0.0
3132,0.25,0.45,0.05,0.2,0.05
3133,0.25,0.45,0.05,0.15,0.1
3134,0.25,0.45,0.05,0.1,0.15
3135,0.25,0.45,0.05,0.05,0.2
3136,0.25,0.45,0.05,0.0,0.25
3137,0.25,0.45,0.0,0.3,0.0
3138,0.25,0.45,0.0,0.25,0.05
3139,0.25,0.45,0.0,0.2,0.1
3140,0.25,0.45,0.0,0.15,0.15
3141,0.25,0.45,0.0,0.1,0.2
3142,0.25,0.45,0.0,0.05,0.25
3143,0.25,0.45,0.0,0.0,0.3
3144,0.25,0.4,0.35,0.0,0.0
3145,0.25,0.4,0.3,0.05,0.0
3146,0.25,0.4,0.3,0.0,0.05
3147,0.25,0.4,0.25,0.1,0.0
3148,0.25,0.4,0.25,0.05,0.05
3149,0.25,0.4,0.25,0.0,0.1
3150,0.25,0.4,0.2,0.15,0.0
3151,0.25,0.4,0.2,0.1,0.05
3152,0.25,0.4,0.2,0.05,0.1
3153,0.25,0.4,0.2,0.0,0.15
3154,0.25,0.4,0.15,0.2,0.0
3155,0.25,0.4,0.15,0.15,0.05
3156,0.25,0.4,0.15,0.1,0.1
3157,0.25,0.4,0.15,0.05,0.15
3158,0.25,0.4,0.15,0.0,0.2
3159,0.25,0.4,0.1,0.25,0.0
3160,0.25,0.4,0.1,0.2,0.05
3161,0.25,0.4,0.1,0.15,0.1
3162,0.25,0.4,0.1,0.1,0.15
3163,0.25,0.4,0.1,0.05,0.2
3164,0.25,0.4,0.1,0.0,0.25
3165,0.25,0.4,0.05,0.3,0.0
3166,0.25,0.4,0.05,0.25,0.05
3167,0.25,0.4,0.05,0.2,0.1
3168,0.25,0.4,0.05,0.15,0.15
3169,0.25,0.4,0.05,0.1,0.2
3170,0.25,0.4,0.05,0.05,0.25
3171,0.25,0.4,0.05,0.0,0.3
3172,0.25,0.4,0.0,0.35,0.0
3173,0.25,0.4,0.0,0.3,0.05
3174,0.25,0.4,0.0,0.25,0.1
3175,0.25,0.4,0.0,0.2,0.15
3176,0.25,0.4,0.0,0.15,0.2
3177,0.25,0.4,0.0,0.1,0.25
3178,0.25,0.4,0.0,0.05,0.3
3179,0.25,0.4,0.0,0.0,0.35
3180,0.25,0.35,0.4,0.0,0.0
3181,0.25,0.35,0.35,0.05,0.0
3182,0.25,0.35,0.35,0.0,0.05
3183,0.25,0.35,0.3,0.1,0.0
3184,0.25,0.35,0.3,0.05,0.05
3185,0.25,0.35,0.3,0.0,0.1
3186,0.25,0.35,0.25,0.15,0.0
3187,0.25,0.35,0.25,0.1,0.05
3188,0.25,0.35,0.25,0.05,0.1
3189,0.25,0.35,0.25,0.0,0.15
3190,0.25,0.35,0.2,0.2,0.0
3191,0.25,0.35,0.2,0.15,0.05
3192,0.25,0.35,0.2,0.1,0.1
3193,0.25,0.35,0.2,0.05,0.15
3194,0.25,0.35,0.2,0.0,0.2
3195,0.25,0.35,0.15,0.25,0.0
3196,0.25,0.35,0.15,0.2,0.05
3197,0.25,0.35,0.15,0.15,0.1
3198,0.25,0.35,0.15,0.1,0.15
3199,0.25,0.35,0.15,0.05,0.2
3200,0.25,0.35,0.15,0.0,0.25
3201,0.25,0.35,0.1,0.3,0.0
3202,0.25,0.35,0.1,0.25,0.05
3203,0.25,0.35,0.1,0.2,0.1
3204,0.25,0.35,0.1,0.15,0.15
3205,0.25,0.35,0.1,0.1,0.2
3206,0.25,0.35,0.1,0.05,0.25
3207,0.25,0.35,0.1,0.0,0.3
3208,0.25,0.35,0.05,0.35,0.0
3209,0.25,0.35,0.05,0.3,0.05
3210,0.25,0.35,0.05,0.25,0.1
3211,0.25,0.35,0.05,0.2,0.15
3212,0.25,0.35,0.05,0.15,0.2
3213,0.25,0.35,0.05,0.1,0.25
3214,0.25,0.35,0.05,0.05,0.3
3215,0.25,0.35,0.05,0.0,0.35
3216,0.25,0.35,0.0,0.4,0.0
3217,0.25,0.35,0.0,0.35,0.05
3218,0.25,0.35,0.0,0.3,0.1
3219,0.25,0.35,0.0,0.25,0.15
3220,0.25,0.35,0.0,0.2,0.2
3221,0.25,0.35,0.0,0.15,0.25
3222,0.25,0.35,0.0,0.1,0.3
3223,0.25,0.35,0.0,0.05,0.35
3224,0.25,0.35,0.0,0.0,0.4
3225,0.25,0.3,0.45,0.0,0.0
3226,0.25,0.3,0.4,0.05,0.0
3227,0.25,0.3,0.4,0.0,0.05
3228,0.25,0.3,0.35,0.1,0.0
3229,0.25,0.3,0.35,0.05,0.05
3230,0.25,0.3,0.35,0.0,0.1
3231,0.25,0.3,0.3,0.15,0.0
3232,0.25,0.3,0.3,0.1,0.05
3233,0.25,0.3,0.3,0.05,0.1
3234,0.25,0.3,0.3,0.0,0.15
3235,0.25,0.3,0.25,0.2,0.0
3236,0.25,0.3,0.25,0.15,0.05
3237,0.25,0.3,0.25,0.1,0.1
3238,0.25,0.3,0.25,0.05,0.15
3239,0.25,0.3,0.25,0.0,0.2
3240,0.25,0.3,0.2,0.25,0.0
3241,0.25,0.3,0.2,0.2,0.05
3242,0.25,0.3,0.2,0.15,0.1
3243,0.25,0.3,0.2,0.1,0.15
3244,0.25,0.3,0.2,0.05,0.2
3245,0.25,0.3,0.2,0.0,0.25
3246,0.25,0.3,0.15,0.3,0.0
3247,0.25,0.3,0.15,0.25,0.05
3248,0.25,0.3,0.15,0.2,0.1
3249,0.25,0.3,0.15,0.15,0.15
3250,0.25,0.3,0.15,0.1,0.2
3251,0.25,0.3,0.15,0.05,0.25
3252,0.25,0.3,0.15,0.0,0.3
3253,0.25,0.3,0.1,0.35,0.0
3254,0.25,0.3,0.1,0.3,0.05
3255,0.25,0.3,0.1,0.25,0.1
3256,0.25,0.3,0.1,0.2,0.15
3257,0.25,0.3,0.1,0.15,0.2
3258,0.25,0.3,0.1,0.1,0.25
3259,0.25,0.3,0.1,0.05,0.3
3260,0.25,0.3,0.1,0.0,0.35
3261,0.25,0.3,0.05,0.4,0.0
3262,0.25,0.3,0.05,0.35,0.05
3263,0.25,0.3,0.05,0.3,0.1
3264,0.25,0.3,0.05,0.25,0.15
3265,0.25,0.3,0.05,0.2,0.2
3266,0.25,0.3,0.05,0.15,0.25
3267,0.25,0.3,0.05,0.1,0.3
3268,0.25,0.3,0.05,0.05,0.35
3269,0.25,0.3,0.05,0.0,0.4
3270,0.25,0.3,0.0,0.45,0.0
3271,0.25,0.3,0.0,0.4,0.05
3272,0.25,0.3,0.0,0.35,0.1
3273,0.25,0.3,0.0,0.3,0.15
3274,0.25,0.3,0.0,0.25,0.2
3275,0.25,0.3,0.0,0.2,0.25
3276,0.25,0.3,0.0,0.15,0.3
3277,0.25,0.3,0.0,0.1,0.35
3278,0.25,0.3,0.0,0.05,0.4
3279,0.25,0.3,0.0,0.0,0.45
3280,0.25,0.25,0.5,0.0,0.0
3281,0.25,0.25,0.45,0.05,0.0
3282,0.25,0.25,0.45,0.0,0.05
3283,0.25,0.25,0.4,0.1,0.0
3284,0.25,0.25,0.4,0.05,0.05
3285,0.25,0.25,0.4,0.0,0.1
3286,0.25,0.25,0.35,0.15,0.0
3287,0.25,0.25,0.35,0.1,0.05
3288,0.25,0.25,0.35,0.05,0.1
3289,0.25,0.25,0.35,0.0,0.15
3290,0.25,0.25,0.3,0.2,0.0
3291,0.25,0.25,0.3,0.15,0.05
3292,0.25,0.25,0.3,0.1,0.1
3293,0.25,0.25,0.3,0.05,0.15
3294,0.25,0.25,0.3,0.0,0.2
3295,0.25,0.25,0.25,0.25,0.0
3296,0.25,0.25,0.25,0.2,0.05
3297,0.25,0.25,0.25,0.15,0.1
3298,0.25,0.25,0.25,0.1,0.15
3299,0.25,0.25,0.25,0.05,0.2
3300,0.25,0.25,0.25,0.0,0.25
3301,0.25,0.25,0.2,0.3,0.0
3302,0.25,0.25,0.2,0.25,0.05
3303,0.25,0.25,0.2,0.2,0.1
3304,0.25,0.25,0.2,0.15,0.15
3305,0.25,0.25,0.2,0.1,0.2
3306,0.25,0.25,0.2,0.05,0.25
3307,0.25,0.25,0.2,0.0,0.3
3308,0.25,0.25,0.15,0.35,0.0
3309,0.25,0.25,0.15,0.3,0.05
3310,0.25,0.25,0.15,0.25,0.1
3311,0.25,0.25,0.15,0.2,0.15
3312,0.25,0.25,0.15,0.15,0.2
3313,0.25,0.25,0.15,0.1,0.25
3314,0.25,0.25,0.15,0.05,0.3
3315,0.25,0.25,0.15,0.0,0.35
3316,0.25,0.25,0.1,0.4,0.0
3317,0.25,0.25,0.1,0.35,0.05
3318,0.25,0.25,0.1,0.3,0.1
3319,0.25,0.25,0.1,0.25,0.15
3320,0.25,0.25,0.1,0.2,0.2
3321,0.25,0.25,0.1,0.15,0.25
3322,0.25,0.25,0.1,0.1,0.3
3323,0.25,0.25,0.1,0.05,0.35
3324,0.25,0.25,0.1,0.0,0.4
3325,0.25,0.25,0.05,0.45,0.0
3326,0.25,0.25,0.05,0.4,0.05
3327,0.25,0.25,0.05,0.35,0.1
3328,0.25,0.25,0.05,0.3,0.15
3329,0.25,0.25,0.05,0.25,0.2
3330,0.25,0.25,0.05,0.2,0.25
3331,0.25,0.25,0.05,0.15,0.3
3332,0.25,0.25,0.05,0.1,0.35
3333,0.25,0.25,0.05,0.05,0.4
3334,0.25,0.25,0.05,0.0,0.45
3335,0.25,0.25,0.0,0.5,0.0
3336,0.25,0.25,0.0,0.45,0.05
3337,0.25,0.25,0.0,0.4,0.1
3338,0.25,0.25,0.0,0.35,0.15
3339,0.25,0.25,0.0,0.3,0.2
3340,0.25,0.25,0.0,0.25,0.25
3341,0.25,0.25,0.0,0.2,0.3
3342,0.25,0.25,0.0,0.15,0.35
3343,0.25,0.25,0.0,0.1,0.4
3344,0.25,0.25,0.0,0.05,0.45
3345,0.25,0.25,0.0,0.0,0.5
3346,0.25,0.2,0.55,0.0,0.0
3347,0.25,0.2,0.5,0.05,0.0
3348,0.25,0.2,0.5,0.0,0.05
3349,0.25,0.2,0.45,0.1,0.0
3350,0.25,0.2,0.45,0.05,0.05
3351,0.25,0.2,0.45,0.0,0.1
3352,0.25,0.2,0.4,0.15,0.0
3353,0.25,0.2,0.4,0.1,0.05
3354,0.25,0.2,0.4,0.05,0.1
3355,0.25,0.2,0.4,0.0,0.15
3356,0.25,0.2,0.35,0.2,0.0
3357,0.25,0.2,0.35,0.15,0.05
3358,0.25,0.2,0.35,0.1,0.1
3359,0.25,0.2,0.35,0.05,0.15
3360,0.25,0.2,0.35,0.0,0.2
3361,0.25,0.2,0.3,0.25,0.0
3362,0.25,0.2,0.3,0.2,0.05
3363,0.25,0.2,0.3,0.15,0.1
3364,0.25,0.2,0.3,0.1,0.15
3365,0.25,0.2,0.3,0.05,0.2
3366,0.25,0.2,0.3,0.0,0.25
3367,0.25,0.2,0.25,0.3,0.0
3368,0.25,0.2,0.25,0.25,0.05
3369,0.25,0.2,0.25,0.2,0.1
3370,0.25,0.2,0.25,0.15,0.15
3371,0.25,0.2,0.25,0.1,0.2
3372,0.25,0.2,0.25,0.05,0.25
3373,0.25,0.2,0.25,0.0,0.3
3374,0.25,0.2,0.2,0.35,0.0
3375,0.25,0.2,0.2,0.3,0.05
3376,0.25,0.2,0.2,0.25,0.1
3377,0.25,0.2,0.2,0.2,0.15
3378,0.25,0.2,0.2,0.15,0.2
3379,0.25,0.2,0.2,0.1,0.25
3380,0.25,0.2,0.2,0.05,0.3
3381,0.25,0.2,0.2,0.0,0.35
3382,0.25,0.2,0.15,0.4,0.0
3383,0.25,0.2,0.15,0.35,0.05
3384,0.25,0.2,0.15,0.3,0.1
3385,0.25,0.2,0.15,0.25,0.15
3386,0.25,0.2,0.15,0.2,0.2
3387,0.25,0.2,0.15,0.15,0.25
3388,0.25,0.2,0.15,0.1,0.3
3389,0.25,0.2,0.15,0.05,0.35
3390,0.25,0.2,0.15,0.0,0.4
3391,0.25,0.2,0.1,0.45,0.0
3392,0.25,0.2,0.1,0.4,0.05
3393,0.25,0.2,0.1,0.35,0.1
3394,0.25,0.2,0.1,0.3,0.15
3395,0.25,0.2,0.1,0.25,0.2
3396,0.25,0.2,0.1,0.2,0.25
3397,0.25,0.2,0.1,0.15,0.3
3398,0.25,0.2,0.1,0.1,0.35
3399,0.25,0.2,0.1,0.05,0.4
3400,0.25,0.2,0.1,0.0,0.45
3401,0.25,0.2,0.05,0.5,0.0
3402,0.25,0.2,0.05,0.45,0.05
3403,0.25,0.2,0.05,0.4,0.1
3404,0.25,0.2,0.05,0.35,0.15
3405,0.25,0.2,0.05,0.3,0.2
3406,0.25,0.2,0.05,0.25,0.25
3407,0.25,0.2,0.05,0.2,0.3
3408,0.25,0.2,0.05,0.15,0.35
3409,0.25,0.2,0.05,0.1,0.4
3410,0.25,0.2,0.05,0.05,0.45
3411,0.25,0.2,0.05,0.0,0.5
3412,0.25,0.2,0.0,0.55,0.0
3413,0.25,0.2,0.0,0.5,0.05
3414,0.25,0.2,0.0,0.45,0.1
3415,0.25,0.2,0.0,0.4,0.15
3416,0.25,0.2,0.0,0.35,0.2
3417,0.25,0.2,0.0,0.3,0.25
3418,0.25,0.2,0.0,0.25,0.3
3419,0.25,0.2,0.0,0.2,0.35
3420,0.25,0.2,0.0,0.15,0.4
3421,0.25,0.2,0.0,0.1,0.45
3422,0.25,0.2,0.0,0.05,0.5
3423,0.25,0.2,0.0,0.0,0.55
3424,0.25,0.15,0.6,0.0,0.0
3425,0.25,0.15,0.55,0.05,0.0
3426,0.25,0.15,0.55,0.0,0.05
3427,0.25,0.15,0.5,0.1,0.0
3428,0.25,0.15,0.5,0.05,0.05
3429,0.25,0.15,0.5,0.0,0.1
3430,0.25,0.15,0.45,0.15,0.0
3431,0.25,0.15,0.45,0.1,0.05
3432,0.25,0.15,0.45,0.05,0.1
3433,0.25,0.15,0.45,0.0,0.15
3434,0.25,0.15,0.4,0.2,0.0
3435,0.25,0.15,0.4,0.15,0.05
3436,0.25,0.15,0.4,0.1,0.1
3437,0.25,0.15,0.4,0.05,0.15
3438,0.25,0.15,0.4,0.0,0.2
3439,0.25,0.15,0.35,0.25,0.0
3440,0.25,0.15,0.35,0.2,0.05
3441,0.25,0.15,0.35,0.15,0.1
3442,0.25,0.15,0.35,0.1,0.15
3443,0.25,0.15,0.35,0.05,0.2
3444,0.25,0.15,0.35,0.0,0.25
3445,0.25,0.15,0.3,0.3,0.0
3446,0.25,0.15,0.3,0.25,0.05
3447,0.25,0.15,0.3,0.2,0.1
3448,0.25,0.15,0.3,0.15,0.15
3449,0.25,0.15,0.3,0.1,0.2
3450,0.25,0.15,0.3,0.05,0.25
3451,0.25,0.15,0.3,0.0,0.3
3452,0.25,0.15,0.25,0.35,0.0
3453,0.25,0.15,0.25,0.3,0.05
3454,0.25,0.15,0.25,0.25,0.1
3455,0.25,0.15,0.25,0.2,0.15
3456,0.25,0.15,0.25,0.15,0.2
3457,0.25,0.15,0.25,0.1,0.25
3458,0.25,0.15,0.25,0.05,0.3
3459,0.25,0.15,0.25,0.0,0.35
3460,0.25,0.15,0.2,0.4,0.0
3461,0.25,0.15,0.2,0.35,0.05
3462,0.25,0.15,0.2,0.3,0.1
3463,0.25,0.15,0.2,0.25,0.15
3464,0.25,0.15,0.2,0.2,0.2
3465,0.25,0.15,0.2,0.15,0.25
3466,0.25,0.15,0.2,0.1,0.3
3467,0.25,0.15,0.2,0.05,0.35
3468,0.25,0.15,0.2,0.0,0.4
3469,0.25,0.15,0.15,0.45,0.0
3470,0.25,0.15,0.15,0.4,0.05
3471,0.25,0.15,0.15,0.35,0.1
3472,0.25,0.15,0.15,0.3,0.15
3473,0.25,0.15,0.15,0.25,0.2
3474,0.25,0.15,0.15,0.2,0.25
3475,0.25,0.15,0.15,0.15,0.3
3476,0.25,0.15,0.15,0.1,0.35
3477,0.25,0.15,0.15,0.05,0.4
3478,0.25,0.15,0.15,0.0,0.45
3479,0.25,0.15,0.1,0.5,0.0
3480,0.25,0.15,0.1,0.45,0.05
3481,0.25,0.15,0.1,0.4,0.1
3482,0.25,0.15,0.1,0.35,0.15
3483,0.25,0.15,0.1,0.3,0.2
3484,0.25,0.15,0.1,0.25,0.25
3485,0.25,0.15,0.1,0.2,0.3
3486,0.25,0.15,0.1,0.15,0.35
3487,0.25,0.15,0.1,0.1,0.4
3488,0.25,0.15,0.1,0.05,0.45
3489,0.25,0.15,0.1,0.0,0.5
3490,0.25,0.15,0.05,0.55,0.0
3491,0.25,0.15,0.05,0.5,0.05
3492,0.25,0.15,0.05,0.45,0.1
3493,0.25,0.15,0.05,0.4,0.15
3494,0.25,0.15,0.05,0.35,0.2
3495,0.25,0.15,0.05,0.3,0.25
3496,0.25,0.15,0.05,0.25,0.3
3497,0.25,0.15,0.05,0.2,0.35
3498,0.25,0.15,0.05,0.15,0.4
3499,0.25,0.15,0.05,0.1,0.45
3500,0.25,0.15,0.05,0.05,0.5
3501,0.25,0.15,0.05,0.0,0.55
3502,0.25,0.15,0.0,0.6,0.0
3503,0.25,0.15,0.0,0.55,0.05
3504,0.25,0.15,0.0,0.5,0.1
3505,0.25,0.15,0.0,0.45,0.15
3506,0.25,0.15,0.0,0.4,0.2
3507,0.25,0.15,0.0,0.35,0.25
3508,0.25,0.15,0.0,0.3,0.3
3509,0.25,0.15,0.0,0.25,0.35
3510,0.25,0.15,0.0,0.2,0.4
3511,0.25,0.15,0.0,0.15,0.45
3512,0.25,0.15,0.0,0.1,0.5
3513,0.25,0.15,0.0,0.05,0.55
3514,0.25,0.15,0.0,0.0,0.6
3515,0.25,0.1,0.65,0.0,0.0
3516,0.25,0.1,0.6,0.05,0.0
3517,0.25,0.1,0.6,0.0,0.05
3518,0.25,0.1,0.55,0.1,0.0
3519,0.25,0.1,0.55,0.05,0.05
3520,0.25,0.1,0.55,0.0,0.1
3521,0.25,0.1,0.5,0.15,0.0
3522,0.25,0.1,0.5,0.1,0.05
3523,0.25,0.1,0.5,0.05,0.1
3524,0.25,0.1,0.5,0.0,0.15
3525,0.25,0.1,0.45,0.2,0.0
3526,0.25,0.1,0.45,0.15,0.05
3527,0.25,0.1,0.45,0.1,0.1
3528,0.25,0.1,0.45,0.05,0.15
3529,0.25,0.1,0.45,0.0,0.2
3530,0.25,0.1,0.4,0.25,0.0
3531,0.25,0.1,0.4,0.2,0.05
3532,0.25,0.1,0.4,0.15,0.1
3533,0.25,0.1,0.4,0.1,0.15
3534,0.25,0.1,0.4,0.05,0.2
3535,0.25,0.1,0.4,0.0,0.25
3536,0.25,0.1,0.35,0.3,0.0
3537,0.25,0.1,0.35,0.25,0.05
3538,0.25,0.1,0.35,0.2,0.1
3539,0.25,0.1,0.35,0.15,0.15
3540,0.25,0.1,0.35,0.1,0.2
3541,0.25,0.1,0.35,0.05,0.25
3542,0.25,0.1,0.35,0.0,0.3
3543,0.25,0.1,0.3,0.35,0.0
3544,0.25,0.1,0.3,0.3,0.05
3545,0.25,0.1,0.3,0.25,0.1
3546,0.25,0.1,0.3,0.2,0.15
3547,0.25,0.1,0.3,0.15,0.2
3548,0.25,0.1,0.3,0.1,0.25
3549,0.25,0.1,0.3,0.05,0.3
3550,0.25,0.1,0.3,0.0,0.35
3551,0.25,0.1,0.25,0.4,0.0
3552,0.25,0.1,0.25,0.35,0.05
3553,0.25,0.1,0.25,0.3,0.1
3554,0.25,0.1,0.25,0.25,0.15
3555,0.25,0.1,0.25,0.2,0.2
3556,0.25,0.1,0.25,0.15,0.25
3557,0.25,0.1,0.25,0.1,0.3
3558,0.25,0.1,0.25,0.05,0.35
3559,0.25,0.1,0.25,0.0,0.4
3560,0.25,0.1,0.2,0.45,0.0
3561,0.25,0.1,0.2,0.4,0.05
3562,0.25,0.1,0.2,0.35,0.1
3563,0.25,0.1,0.2,0.3,0.15
3564,0.25,0.1,0.2,0.25,0.2
3565,0.25,0.1,0.2,0.2,0.25
3566,0.25,0.1,0.2,0.15,0.3
3567,0.25,0.1,0.2,0.1,0.35
3568,0.25,0.1,0.2,0.05,0.4
3569,0.25,0.1,0.2,0.0,0.45
3570,0.25,0.1,0.15,0.5,0.0
3571,0.25,0.1,0.15,0.45,0.05
3572,0.25,0.1,0.15,0.4,0.1
3573,0.25,0.1,0.15,0.35,0.15
3574,0.25,0.1,0.15,0.3,0.2
3575,0.25,0.1,0.15,0.25,0.25
3576,0.25,0.1,0.15,0.2,0.3
3577,0.25,0.1,0.15,0.15,0.35
3578,0.25,0.1,0.15,0.1,0.4
3579,0.25,0.1,0.15,0.05,0.45
3580,0.25,0.1,0.15,0.0,0.5
3581,0.25,0.1,0.1,0.55,0.0
3582,0.25,0.1,0.1,0.5,0.05
3583,0.25,0.1,0.1,0.45,0.1
3584,0.25,0.1,0.1,0.4,0.15
3585,0.25,0.1,0.1,0.35,0.2
3586,0.25,0.1,0.1,0.3,0.25
3587,0.25,0.1,0.1,0.25,0.3
3588,0.25,0.1,0.1,0.2,0.35
3589,0.25,0.1,0.1,0.15,0.4
3590,0.25,0.1,0.1,0.1,0.45
3591,0.25,0.1,0.1,0.05,0.5
3592,0.25,0.1,0.1,0.0,0.55
3593,0.25,0.1,0.05,0.6,0.0
